2_0643.jpg	0 0 27 1 0 0 1 0 0 0 0 0 1 0 0 2 0 0 1 0 0 1 0 0 0 0 1 1 0 0 2 0 0 1 0 0 1 0 3 1 1 0 0 2 0 0 0 2 1 0 5 0 1 0 0 3 3 2 0 1 0 0 1 1 1 0 0 0 2 0 1 1 2 2 0 0 1 0 0 0 0 0 1 1 0 0 1 0 3 1 0 0 0 0 0 0 2 0 1 2 1 0 0 1 1 0 0 0 0 4 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 2 2 1 0 2 0 2 0 0 0 2 0 1 0 0 0 0 0 0 0 3 0 0 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 12 0 3 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 3 0 0
2_1537.jpg	2 1 4 5 0 4 3 2 2 1 2 0 1 2 22 1 10 0 0 4 5 17 1 4 1 6 10 3 8 15 2 2 0 0 1 3 3 3 3 1 0 3 3 0 0 6 5 5 3 3 0 2 3 2 5 5 9 10 1 3 19 5 1 0 8 3 1 3 2 3 5 1 8 0 1 5 0 0 3 1 6 4 5 14 0 1 0 0 1 0 0 2 1 3 2 27 0 5 0 0 0 3 9 0 0 2 2 3 4 1 7 3 2 3 0 0 0 4 9 2 4 3 0 3 0 7 0 4 3 1 18 2 3 16 5 0 6 3 4 1 5 1 2 0 1 6 0 6 6 4 0 3 1 3 4 1 1 3 5 6 12 2 0 0 5 1 11 0 1 16 3 7 2 5 1 3 8 1 1 2 0 3 0 13 1 0 1 3 2 2 1 0 2 4 19 1 2 0 2 2
1_1389.jpg	3 2 0 2 0 2 3 0 2 0 4 2 0 0 1 1 4 0 0 3 4 2 1 0 1 0 3 2 1 2 2 2 1 2 3 0 1 1 2 1 4 0 1 4 0 1 1 1 0 4 0 3 0 3 1 2 0 2 5 1 0 3 3 1 3 0 3 3 4 3 1 1 1 2 3 0 1 1 0 1 0 1 2 4 4 1 2 1 0 4 3 1 0 0 0 1 1 2 1 2 1 0 0 3 0 2 5 2 0 0 1 2 0 0 1 0 7 3 3 0 1 1 0 2 2 4 2 0 2 1 4 1 0 1 5 2 3 1 3 2 0 1 1 0 1 6 3 1 0 5 2 1 0 0 0 4 0 3 1 1 0 1 1 1 1 3 1 2 0 2 3 4 2 1 0 0 5 0 1 6 2 1 2 1 0 1 0 1 0 5 0 4 0 0 0 1 0 2 1 0
1_0714.jpg	0 0 3 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 2 0 1 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 2 0 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 2 0 2 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0
1_1142.jpg	4 2 12 5 4 3 8 9 5 3 5 11 4 6 1 6 2 11 8 6 3 11 4 1 6 12 5 1 4 10 8 6 5 1 6 5 6 4 7 6 8 6 3 8 9 5 12 3 10 4 14 0 6 13 7 0 5 6 4 7 1 8 7 4 3 4 6 2 6 6 11 14 6 13 10 7 11 8 1 12 10 6 4 9 6 6 8 8 18 6 5 4 5 10 5 0 7 1 15 9 6 2 7 6 10 2 7 9 9 8 6 1 5 8 4 4 6 11 3 8 9 3 10 1 8 10 11 10 8 2 9 1 7 6 9 9 2 3 3 7 4 6 5 4 10 6 7 4 3 5 10 12 1 11 7 1 6 4 1 3 5 4 6 7 9 2 6 4 9 10 4 8 10 6 4 7 3 5 12 5 9 14 7 0 8 6 6 7 6 1 3 4 4 8 3 7 12 14 6 6
1_1304.jpg	0 0 1 1 0 1 1 1 0 0 1 1 2 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 3 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 2 1 0 0 0 0 0 0 1 0 1 0 0 2 0 1 1 0 0 2 0 1 0 0 0 1 0 0 0 1 2 0 0 2 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 2 1 0 1 0 1 1 0 0 0 0 1 1 0 0 1 0 2 0 0 1 0 0 0 1 1 0 0 0 0 0 1 2 0 0 0 2 3 0 1 0 1 1 0 1 0 1 1 1 0 2 0 0 0 1 1 0 0 3 2 0
1_0403.jpg	1 0 1 2 0 0 1 0 0 0 1 0 1 1 0 0 1 0 5 1 0 0 0 0 0 6 0 0 1 0 0 0 0 5 0 0 1 1 0 0 0 2 0 1 5 0 0 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 1 3 4 0 0 1 0 0 3 0 0 3 2 0 1 0 1 0 1 1 1 2 1 1 0 0 0 0 0 1 0 2 3 1 0 0 0 0 0 1 0 0 0 2 0 0 1 2 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 2 0 2 2 2 1 1 1 0 0 0 4 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 1 0 1 2 4 0 1 0 1 0 0 2 2 1 0 2 0 1 1 2 0 2 0 0 2 0 0
1_0035.jpg	0 0 18 1 7 3 2 0 0 1 0 0 9 4 0 0 1 5 7 4 0 1 1 2 1 1 0 0 0 2 1 1 3 7 1 3 1 0 3 6 0 4 0 0 0 1 0 1 0 1 3 6 1 0 1 0 0 3 0 1 0 0 0 7 0 0 2 0 0 0 2 0 1 6 2 0 4 6 1 1 1 0 0 0 0 0 0 0 0 3 3 0 2 0 3 0 2 0 1 3 0 3 2 0 0 2 2 1 0 1 2 2 8 1 0 1 2 5 0 0 1 0 1 0 1 1 1 8 0 0 1 0 3 0 0 1 1 0 1 1 3 1 1 0 1 2 3 6 4 0 0 2 0 9 0 0 0 0 0 1 0 0 3 0 0 0 1 0 4 5 1 0 0 0 0 9 3 2 0 4 3 12 2 1 1 0 0 0 3 6 1 0 2 0 2 1 1 0 2 0
1_1816.jpg	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1_1204.jpg	1 0 3 0 0 0 1 0 1 0 1 0 1 1 0 0 2 1 0 1 0 3 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 2 0 3 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 0 0 4 0 0 2 0 0 0 0 0 0 1 3 0 0 0 0 0 1 0 0 2 0 2 1 0 1 1 0 0 0 0 0 1 1 1 0 1 0 3 1 0 0 0 1 0 0 0 4 0 1 0 0 0 0 1 1 0 0 1 2 0 0 1 3 0 1 0 0 1 2 0 2 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 2 2 0 0 0 0 0 1 4 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
